Frekvens,0,Total rows,Probability,IC,PARENT_IC,INDEX,Constant,ENCODE
2124,7854,503609,0.004217557668746984,5.468499069957259,41.2105148852761,3.0,0.01,41.2405148852761
1947,78194,503609,0.003866094529684736,5.555510446946888,12.605132704170387,1.0,0.01,12.615132704170387
1820,78729,503609,0.0036139147632389414,5.622963672248248,35.988628361664496,3.0,0.01,36.0186283616645
1725,7892,503609,0.003425276355267678,5.676573122853628,14.284339998123677,1.0,0.01,14.294339998123677
1678,7862,503609,0.0033319499850082107,5.7041975652919366,33.128919242481984,1.0,0.01,33.13891924248198
1564,78909,503609,0.0031055838954426947,5.774553531213832,64.96232910487804,1.0,0.01,64.97232910487804
1357,7830,503609,0.0026945507328105735,5.916523792484219,35.55584933188106,2.0,0.01,35.57584933188107
1303,7813,503609,0.0025873246903848025,5.957130875194244,39.435666482013254,3.0,0.01,39.465666482013255
1290,78841,503609,0.002561511013504524,5.967157954963371,20.37557200227849,1.0,0.01,20.38557200227849
1269,78760,503609,0.0025198119970056133,5.983570984604701,5.983570984604701,1.0,0.01,5.993570984604701
1218,78093,503609,0.0024185429569368298,6.024590004049246,35.640481806879976,2.0,0.01,35.66048180687998
1218,7948,503609,0.0024185429569368298,6.024590004049246,28.809174239609142,1.0,0.01,28.819174239609143
1209,7804,503609,0.0024006719498658683,6.032006601704296,24.446027671548215,2.0,0.01,24.466027671548215
1142,7963,503609,0.0022676322305598194,6.089019062103133,50.6056937930775,1.0,0.01,50.6156937930775
1066,78630,503609,0.0021167215041828086,6.157886847593298,12.573271770002915,1.0,0.01,12.583271770002915
1045,78900,503609,0.0020750224876838978,6.177783287920177,64.96232910487804,2.0,0.01,64.98232910487803
940,78603,503609,0.0018665274051893432,6.283675577055039,52.398449126835004,2.0,0.01,52.41844912683501
935,78721,503609,0.001856599067927698,6.289008923030401,35.988628361664496,4.0,0.01,36.028628361664495
891,78901,503609,0.001769229700025218,6.337211024848279,64.96232910487804,3.0,0.01,64.99232910487804
873,79094,503609,0.0017334876858832943,6.357619896479486,22.969630552010948,2.0,0.01,22.989630552010947
854,7919,503609,0.0016957600042890417,6.3796242585305185,34.200271088207984,1.0,0.01,34.21027108820798
849,7842,503609,0.0016858316670273963,6.385496266007741,41.25621685837435,4.0,0.01,41.29621685837435
824,78639,503609,0.001636189980719169,6.415384922409617,12.573271770002915,2.0,0.01,12.593271770002914
812,7866,503609,0.00161236197129122,6.430055112157411,33.128919242481984,2.0,0.01,33.14891924248199
801,7873,503609,0.0015905196293156,6.443694505250729,15.62200623898839,1.0,0.01,15.63200623898839
770,7825,503609,0.0015289639382933982,6.483164937471359,43.943563095554474,4.0,0.01,43.98356309555447
742,78904,503609,0.0014733652496281837,6.520206209151708,64.96232910487804,4.0,0.01,65.00232910487804
735,78821,503609,0.0014594655774618802,6.529684953106251,14.840232222863703,3.0,0.01,14.870232222863702
711,7868,503609,0.001411809558605982,6.562883022515847,33.128919242481984,3.0,0.01,33.158919242481986
683,78906,503609,0.0013562108699407675,6.603060592748299,64.96232910487804,5.0,0.01,65.01232910487803
666,7827,503609,0.0013224545232511731,6.628265781778699,43.943563095554474,5.0,0.01,43.99356309555447
646,78843,503609,0.0012827411742045913,6.658755948536487,20.37557200227849,2.0,0.01,20.395572002278488
634,7861,503609,0.0012589131647766422,6.677506497881863,33.128919242481984,4.0,0.01,33.168919242481984
601,7820,503609,0.0011933861388497822,6.730960517783881,43.943563095554474,6.0,0.01,44.003563095554476
599,78951,503609,0.0011894148039451242,6.7342938542036395,9.86300820873069,2.0,0.01,9.88300820873069
595,7991,503609,0.0011814721341358077,6.740994046773459,18.03010599422033,2.0,0.01,18.05010599422033
595,7949,503609,0.0011814721341358077,6.740994046773459,28.809174239609142,2.0,0.01,28.82917423960914
592,79099,503609,0.0011755151317788205,6.746048817435082,22.969630552010948,3.0,0.01,22.99963055201095
583,78723,503609,0.0011576441247078586,6.7613682659685965,35.988628361664496,5.0,0.01,36.03862836166449
582,78839,503609,0.0011556584572555296,6.7630850045876505,48.92282789511589,2.0,0.01,48.94282789511589
576,7801,503609,0.0011437444525415552,6.773447791623197,24.446027671548215,3.0,0.01,24.476027671548216
562,78907,503609,0.0011159451082089478,6.798053602425397,64.96232910487804,6.0,0.01,65.02232910487804
560,7993,503609,0.0011119737733042896,6.801618668589893,18.03010599422033,3.0,0.01,18.060105994220333
549,78606,503609,0.0010901314313286697,6.821457010809558,52.398449126835004,3.0,0.01,52.428449126835005
547,78703,503609,0.0010861600964240114,6.825106649897108,25.46966038205485,3.0,0.01,25.499660382054852
537,78442,503609,0.0010663034219007205,6.843557357810224,16.605816980142837,1.0,0.01,16.61581698014284
511,78459,503609,0.0010146760681401642,6.893185862115384,12.283817556995015,2.0,0.01,12.303817556995014
479,78863,503609,0.0009511347096656334,6.957854854908173,6.957854854908173,1.0,0.01,6.967854854908173
437,78199,503609,0.0008677366766678118,7.049622257223498,12.605132704170387,2.0,0.01,12.625132704170387
422,78652,503609,0.0008379516648828754,7.084550138283077,25.445227870586656,3.0,0.01,25.475227870586657
418,7937,503609,0.0008300089950735591,7.094074019794332,54.728717811749895,1.0,0.01,54.73871781174989
415,7960,503609,0.0008240519927165718,7.10127693208839,50.6056937930775,2.0,0.01,50.6256937930775
411,79579,503609,0.0008161093229072554,7.110962237822854,7.110962237822854,1.0,0.01,7.120962237822853
405,78903,503609,0.0008041953181932809,7.125668385212549,64.96232910487804,7.0,0.01,65.03232910487803
396,7881,503609,0.0007863243111223191,7.148141241064608,21.912083402321816,2.0,0.01,21.932083402321815
372,78604,503609,0.000738668292266421,7.210661598045942,52.398449126835004,4.0,0.01,52.438449126835
368,7808,503609,0.0007307256224571046,7.2214725141501575,24.446027671548215,4.0,0.01,24.486027671548214
365,79319,503609,0.0007247686201001174,7.229658098736597,12.626406020633665,2.0,0.01,12.646406020633664
341,79093,503609,0.0006771126012442192,7.297672975035572,22.969630552010948,4.0,0.01,23.009630552010947
324,79959,503609,0.0006433562545546248,7.348811936526759,16.894848450389738,1.0,0.01,16.90484845038974
283,78469,503609,0.0005619438890091321,7.484108554675851,7.484108554675851,1.0,0.01,7.494108554675851
280,79551,503609,0.0005559868866521448,7.494765849149839,7.494765849149839,1.0,0.01,7.504765849149838
267,78003,503609,0.0005301732097718666,7.542306793918839,26.805635373376486,3.0,0.01,26.835635373376487
260,7831,503609,0.0005162735376055631,7.56887382130356,35.55584933188106,3.0,0.01,35.585849331881064
254,7910,503609,0.0005043595328915885,7.592221185300552,34.200271088207984,2.0,0.01,34.22027108820799
254,7816,503609,0.0005043595328915885,7.592221185300552,39.435666482013254,4.0,0.01,39.47566648201325
240,7811,503609,0.00047656018855898126,7.6489165289770975,39.435666482013254,5.0,0.01,39.48566648201325
229,79021,503609,0.0004547178465833613,7.695833448764849,20.477062700743346,2.0,0.01,20.497062700743346
225,78891,503609,0.00044677517677404495,7.713455050114669,16.835677317201288,1.0,0.01,16.84567731720129
223,78651,503609,0.0004428038418693868,7.72238368085897,25.445227870586656,4.0,0.01,25.485227870586655
217,78842,503609,0.0004308898371554122,7.749658098778629,20.37557200227849,3.0,0.01,20.40557200227849
216,7864,503609,0.00042890416970308315,7.754277044634923,33.128919242481984,5.0,0.01,33.17891924248198
212,78050,503609,0.0004209614998937668,7.772969177647076,28.002961212356425,3.0,0.01,28.032961212356426
210,79989,503609,0.0004169901649891086,7.78244792160162,7.78244792160162,1.0,0.01,7.79244792160162
208,7818,503609,0.0004130188300844504,7.792017372617771,39.435666482013254,6.0,0.01,39.495666482013256
208,7833,503609,0.0004130188300844504,7.792017372617771,35.55584933188106,4.0,0.01,35.59584933188106
207,7944,503609,0.00041103316263212136,7.796836659053719,28.809174239609142,3.0,0.01,28.839174239609143
182,78831,503609,0.00036139147632389414,7.925548765242293,48.92282789511589,3.0,0.01,48.95282789511589
180,78340,503609,0.00035742014141923597,7.936598601428878,17.66495667208581,1.0,0.01,17.674956672085813
177,78071,503609,0.0003514631390622487,7.953405719745259,13.374999640228857,2.0,0.01,13.394999640228857
176,7908,503609,0.0003494774716099196,7.9590714572809365,25.169241498900067,5.0,0.01,25.219241498900068
172,78094,503609,0.00034153480180060323,7.982060975505635,35.640481806879976,3.0,0.01,35.67048180687998
168,78064,503609,0.0003335921319912869,8.00559147291583,35.5211985764182,5.0,0.01,35.5711985764182
159,78799,503609,0.0003157211249203251,8.060651250098857,10.958567144876323,2.0,0.01,10.978567144876322
156,78099,503609,0.0003097641225633378,8.07969944506955,35.640481806879976,4.0,0.01,35.680481806879975
149,78605,503609,0.0002958644503970342,8.125609146373629,52.398449126835004,5.0,0.01,52.448449126835
148,7962,503609,0.00029387878294470513,8.132343178554974,50.6056937930775,3.0,0.01,50.6356937930775
134,79389,503609,0.0002660794386120979,8.231715652368177,27.87342357903188,1.0,0.01,27.88342357903188
132,7945,503609,0.0002621081037074397,8.246753529732718,28.809174239609142,4.0,0.01,28.84917423960914
132,79022,503609,0.0002621081037074397,8.246753529732718,20.477062700743346,3.0,0.01,20.507062700743347
128,78607,503609,0.00025416543389812337,8.277525188399471,52.398449126835004,6.0,0.01,52.458449126835006
119,78066,503609,0.00023629442682716154,8.350431959207558,35.5211985764182,6.0,0.01,35.5811985764182
116,79539,503609,0.0002303374244701743,8.375965261212723,8.375965261212723,1.0,0.01,8.385965261212723
106,78033,503609,0.0002104807499468834,8.466116358207021,12.040182666449818,2.0,0.01,12.060182666449817
97,7852,503609,0.0001926097428759216,8.554844473815706,41.2105148852761,4.0,0.01,41.2505148852761
96,78930,503609,0.0001906240754235925,8.565207260851253,45.87777158172794,1.0,0.01,45.88777158172794
92,7891,503609,0.00018268140561427616,8.607766875270048,14.284339998123677,2.0,0.01,14.304339998123677
82,7859,503609,0.00016282473109098528,8.722836205054834,41.2105148852761,5.0,0.01,41.260514885276095
80,78724,503609,0.0001588533961863271,8.747528817645208,35.988628361664496,6.0,0.01,36.0486283616645
78,78931,503609,0.0001548820612816689,8.772846625629496,45.87777158172794,2.0,0.01,45.897771581727945
68,79381,503609,0.00013502538675837803,8.910047747142983,27.87342357903188,2.0,0.01,27.89342357903188
64,78704,503609,0.00012708271694906168,8.970672368959416,25.46966038205485,4.0,0.01,25.50966038205485
60,78961,503609,0.00011914004713974531,9.035210890096987,9.035210890096987,1.0,0.01,9.045210890096987
60,78934,503609,0.00011914004713974531,9.035210890096987,45.87777158172794,3.0,0.01,45.90777158172794
60,78834,503609,0.00011914004713974531,9.035210890096987,48.92282789511589,4.0,0.01,48.962827895115886
55,78899,503609,0.00010921170987809987,9.122222267086618,16.835677317201288,2.0,0.01,16.855677317201287
54,79929,503609,0.00010722604242577079,9.140571405754814,9.140571405754814,1.0,0.01,9.150571405754814
52,7836,503609,0.0001032547075211126,9.178311733737662,35.55584933188106,5.0,0.01,35.60584933188106
52,79439,503609,0.0001032547075211126,9.178311733737662,14.255570686518103,2.0,0.01,14.275570686518103
52,7871,503609,0.0001032547075211126,9.178311733737662,15.62200623898839,2.0,0.01,15.64200623898839
48,79402,503609,9.531203771179625e-05,9.258354441411198,19.903003243942287,1.0,0.01,19.91300324394229
44,7934,503609,8.73693679024799e-05,9.345365818400827,54.728717811749895,2.0,0.01,54.7487178117499
42,78492,503609,8.339803299782172e-05,9.39188583403572,9.39188583403572,1.0,0.01,9.40188583403572
42,7932,503609,8.339803299782172e-05,9.39188583403572,54.728717811749895,3.0,0.01,54.7587178117499
40,78905,503609,7.942669809316355e-05,9.440675998205153,64.96232910487804,8.0,0.01,65.04232910487804
40,7930,503609,7.942669809316355e-05,9.440675998205153,54.728717811749895,4.0,0.01,54.768717811749895
39,78939,503609,7.744103064083445e-05,9.465993806189442,45.87777158172794,4.0,0.01,45.91777158172794
38,78096,503609,7.545536318850537e-05,9.491969292592703,35.640481806879976,5.0,0.01,35.69048180687997
36,79955,503609,7.14840282838472e-05,9.546036513862978,16.894848450389738,2.0,0.01,16.914848450389737
36,7961,503609,7.14840282838472e-05,9.546036513862978,50.6056937930775,4.0,0.01,50.6456937930775
34,7969,503609,6.751269337918901e-05,9.603194927702926,50.6056937930775,5.0,0.01,50.655693793077496
33,7851,503609,6.552702592685993e-05,9.633047890852609,41.2105148852761,6.0,0.01,41.2705148852761
32,7828,503609,6.354135847453084e-05,9.663819549519362,43.943563095554474,7.0,0.01,44.013563095554474
30,78343,503609,5.957002356987266e-05,9.728358070656933,17.66495667208581,2.0,0.01,17.68495667208581
30,7936,503609,5.957002356987266e-05,9.728358070656933,54.728717811749895,5.0,0.01,54.77871781174989
30,7935,503609,5.957002356987266e-05,9.728358070656933,54.728717811749895,6.0,0.01,54.7887178117499
29,78449,503609,5.758435611754357e-05,9.762259622332614,16.605816980142837,2.0,0.01,16.625816980142837
26,7913,503609,5.16273537605563e-05,9.871458914297607,34.200271088207984,3.0,0.01,34.230271088207985
22,78932,503609,4.368468395123995e-05,10.038512998960773,45.87777158172794,5.0,0.01,45.92777158172794
20,7964,503609,3.9713349046581776e-05,10.133823178765097,50.6056937930775,6.0,0.01,50.6656937930775
19,78902,503609,3.7727681594252684e-05,10.185116473152648,64.96232910487804,9.0,0.01,65.05232910487804
18,78832,503609,3.57420141419236e-05,10.239183694422923,48.92282789511589,5.0,0.01,48.972827895115884
16,7916,503609,3.177067923726542e-05,10.356966730079307,34.200271088207984,4.0,0.01,34.24027108820798
16,7888,503609,3.177067923726542e-05,10.356966730079307,21.912083402321816,3.0,0.01,21.942083402321817
15,78947,503609,2.978501178493633e-05,10.421505251216878,10.421505251216878,1.0,0.01,10.431505251216878
14,78837,503609,2.779934433260724e-05,10.49049812270383,48.92282789511589,6.0,0.01,48.98282789511589
14,7848,503609,2.779934433260724e-05,10.49049812270383,41.25621685837435,5.0,0.01,41.30621685837435
13,78002,503609,2.581367688027815e-05,10.564606094857552,26.805635373376486,4.0,0.01,26.845635373376485
12,78053,503609,2.3828009427949062e-05,10.644648802531089,28.002961212356425,4.0,0.01,28.042961212356424
12,78602,503609,2.3828009427949062e-05,10.644648802531089,52.398449126835004,7.0,0.01,52.468449126835004
12,79409,503609,2.3828009427949062e-05,10.644648802531089,19.903003243942287,2.0,0.01,19.923003243942286
12,7841,503609,2.3828009427949062e-05,10.644648802531089,41.25621685837435,6.0,0.01,41.316216858374354
11,79380,503609,2.1842341975619973e-05,10.731660179520718,27.87342357903188,3.0,0.01,27.90342357903188
8,79509,503609,1.588533961863271e-05,11.050113910639253,11.050113910639253,1.0,0.01,11.060113910639252
