Frekvens,0,Total rows,Probability,IC,PARENT_IC,INDEX,Constant,ENCODE
3835,E9323,503609,0.007615034679682055,4.877630738517732,36.744817719446246,2.0,0.01,36.76481771944625
3648,E9420,503609,0.007243714866096516,4.927621101124866,43.28549276319931,1.0,0.01,43.295492763199306
3641,E8783,503609,0.007229815193930212,4.929541804143655,42.85769871293356,6.0,0.01,42.917698712933564
3497,E8844,503609,0.006943879080794823,4.9698947152557125,51.70709619801536,1.0,0.01,51.717096198015355
3306,E9300,503609,0.006564616597399967,5.026061173938119,55.77805708044558,3.0,0.01,55.80805708044558
3289,E8809,503609,0.006530860250710373,5.031216606130031,13.487943223987212,1.0,0.01,13.497943223987212
3069,E9378,503609,0.006094013411197973,5.100448397699353,22.006158087520696,1.0,0.01,22.016158087520697
2774,E9363,503609,0.0055082415127608916,5.201509851444311,29.034241581746407,1.0,0.01,29.04424158174641
2557,E9479,503609,0.0050773516756054795,5.2829654770279015,9.321978120826403,2.0,0.01,9.341978120826402
2532,E9426,503609,0.005027709989297253,5.292790669055021,43.28549276319931,2.0,0.01,43.30549276319931
2488,E9359,503609,0.004940340621394772,5.310320998460019,52.76990189622528,2.0,0.01,52.78990189622528
2268,E9293,503609,0.004503493781882373,5.402901787471446,60.816016589003105,1.0,0.01,60.8260165890031
2159,E9361,503609,0.004287056029578502,5.452155021804281,29.034241581746407,2.0,0.01,29.054241581746407
2138,E9290,503609,0.004245357013079591,5.461929360734098,60.816016589003105,2.0,0.01,60.83601658900311
2089,E8784,503609,0.0041480593079154665,5.485114690762523,42.85769871293356,7.0,0.01,42.92769871293356
2009,E8499,503609,0.003989205911729139,5.524163087504154,50.3540873717768,4.0,0.01,50.3940873717768
1990,E9358,503609,0.003951478230134886,5.5336655346005506,52.76990189622528,3.0,0.01,52.79990189622528
1930,E9309,503609,0.003832338182995141,5.564280170420157,55.77805708044558,4.0,0.01,55.81805708044558
1923,E9379,503609,0.0038184385108288375,5.567913706730309,22.006158087520696,2.0,0.01,22.026158087520695
1883,E9288,503609,0.003739011812735674,5.588933923661936,18.486176480574375,2.0,0.01,18.506176480574375
1877,E9298,503609,0.0037270978080216994,5.592125415732579,60.816016589003105,3.0,0.01,60.846016589003106
1874,E9383,503609,0.003721140805664712,5.593724989520721,59.01120717698303,1.0,0.01,59.021207176983026
